User,Reaction Type,Reaction Date
9087,Comment,1588163160
643,Like,1588161681
2771,Comment,1588165190
7241,Emoticon,1588163616
516,Like,1588165958
719,Emoticon,1588164319
639,Like,1588164284
8642,Like,1588162838
4018,Like,1588162219
708,Emoticon,1588166754
2650,Emoticon,1588165819
715,Comment,1588160829
685,Like,1588165036
6525,Like,1588167595
4018,Comment,1588162172
516,Comment,1588167936
634,Emoticon,1588167429
693,Comment,1588164095
7604,Comment,1588168534
5187,Like,1588163342
4915,Like,1588167321
656,Emoticon,1588166561
655,Comment,1588167762
693,Comment,1588163701
4915,Like,1588164693
8948,Comment,1588164111
4395,Emoticon,1588165562
4395,Emoticon,1588166395
646,Comment,1588166988
8019,Comment,1588163878
5145,Emoticon,1588163641
728,Like,1588165184
726,Emoticon,1588169185
660,Emoticon,1588166002
8729,Comment,1588164724
717,Like,1588163076
686,Emoticon,1588164365
721,Emoticon,1588163726
735,Comment,1588164114
808,Comment,1588164400
3558,Like,1588165085
720,Comment,1588165452
3592,Emoticon,1588166205
8019,Like,1588166870
646,Comment,1588163292
723,Emoticon,1588164706
764,Emoticon,1588166242
724,Like,1588165472
3558,Emoticon,1588163819
2702,Emoticon,1588164931
722,Comment,1588165782
465,Like,1588164990
5921,Comment,1588165272
660,Like,1588163958
732,Like,1588167203
6890,Comment,1588163509
634,Emoticon,1588162969
730,Comment,1588164705
8592,Emoticon,1588165115
735,Like,1588164660
723,Like,1588164483
733,Like,1588163600
1167,Like,1588165657
667,Emoticon,1588163929
640,Comment,1588161180
8727,Emoticon,1588166864
5164,Like,1588165943
4423,Like,1588166321
8727,Like,1588165042
2105,Emoticon,1588163447
7813,Emoticon,1588162556
7508,Comment,1588166227
5521,Like,1588163717
1616,Like,1588166968
2771,Comment,1588167360
5921,Emoticon,1588165300
700,Emoticon,1588162932
7815,Like,1588161862
703,Emoticon,1588162102
6715,Emoticon,1588163256
690,Comment,1588168089
74,Like,1588163141
415,Like,1588164384
6890,Comment,1588164408
8948,Like,1588166017
74,Like,1588163545
4742,Emoticon,1588170313
688,Emoticon,1588163038
734,Comment,1588164584
415,Like,1588164563
7815,Like,1588167819
716,Emoticon,1588166964
2812,Comment,1588167428
664,Emoticon,1588163929
710,Emoticon,1588163007
2238,Like,1588168226
3390,Like,1588169010
733,Like,1588166089
707,Emoticon,1588164333
1595,Like,1588165489
708,Like,1588166495
2753,Emoticon,1588165839
4351,Emoticon,1588164033
8727,Like,1588166575
721,Comment,1588162395
4591,Emoticon,1588165383
6007,Like,1588166297
692,Comment,1588167086
68,Emoticon,1588162805
5052,Emoticon,1588165109
2812,Like,1588169057
4727,Emoticon,1588168236
639,Emoticon,1588165337
1616,Emoticon,1588161298
679,Comment,1588165433
8019,Like,1588162301
8647,Like,1588161398
2141,Like,1588162332
2650,Comment,1588167699
6988,Like,1588163440
4740,Like,1588168165
67,Like,1588166158
4395,Like,1588161021
4591,Like,1588164049
2753,Comment,1588162534
2400,Like,1588164088
717,Emoticon,1588165043
725,Emoticon,1588166812
728,Emoticon,1588161460
2141,Like,1588164695
689,Emoticon,1588167133
4740,Comment,1588165730
6715,Emoticon,1588164918
674,Comment,1588164403
1946,Comment,1588163863
635,Emoticon,1588162667
3592,Like,1588164512
680,Comment,1588166867
1946,Comment,1588165731
8729,Emoticon,1588163611
657,Emoticon,1588161273
7508,Like,1588164845
7816,Like,1588165009
6007,Comment,1588163653
713,Like,1588163611
1931,Emoticon,1588163717
642,Comment,1588163343
727,Comment,1588161134
5837,Like,1588165220
4740,Comment,1588165495
2930,Emoticon,1588165320
8948,Like,1588166705
7604,Comment,1588165999
7817,Like,1588165900
692,Emoticon,1588164474
70,Like,1588166088
1946,Emoticon,1588166829
699,Comment,1588167095
736,Comment,1588163035
764,Comment,1588164320
6572,Emoticon,1588164256
67,Like,1588164564
74,Like,1588168231
2792,Like,1588166133
3592,Like,1588161499
1074,Emoticon,1588161794
516,Like,1588165429
1931,Like,1588166138
716,Emoticon,1588170429
73,Emoticon,1588164898
4750,Comment,1588163856
691,Comment,1588164087
642,Like,1588165127
2400,Comment,1588165048
516,Like,1588165161
465,Like,1588166017
6007,Like,1588163472
677,Like,1588164890
681,Comment,1588166361
662,Emoticon,1588161130
669,Emoticon,1588164433
680,Like,1588164870
730,Comment,1588166377
680,Like,1588166642
697,Comment,1588166199
1792,Comment,1588165838
65,Like,1588163116
684,Emoticon,1588166427
677,Comment,1588167314
705,Like,1588162199
8019,Emoticon,1588165355
667,Like,1588165426
7677,Comment,1588164613
682,Like,1588165042
7811,Emoticon,1588164052
732,Emoticon,1588165426
7124,Like,1588162855
808,Emoticon,1588165292
72,Comment,1588164260
7813,Comment,1588165033
7215,Emoticon,1588167800
2395,Emoticon,1588167003
664,Like,1588165204
6011,Comment,1588164068
6011,Emoticon,1588166330
6572,Emoticon,1588167010
675,Emoticon,1588166482
649,Comment,1588161017
1931,Comment,1588164645
666,Emoticon,1588164412
5521,Comment,1588166321
673,Comment,1588167640
1792,Like,1588164847
669,Comment,1588169481
788,Emoticon,1588164874
465,Comment,1588167231
8727,Like,1588166068
664,Like,1588168015
2549,Comment,1588163247
710,Like,1588163746
8019,Comment,1588164514
723,Emoticon,1588164186
6007,Comment,1588164391
5187,Emoticon,1588165927
5679,Like,1588165944
7190,Like,1588162815
712,Like,1588163766
690,Like,1588164523
722,Comment,1588166834
118,Like,1588164572
645,Comment,1588166794
731,Like,1588165729
4423,Like,1588167023
641,Like,1588164297
8285,Like,1588165951
6890,Like,1588163426
732,Like,1588166439
703,Emoticon,1588166637
731,Emoticon,1588164784
4351,Emoticon,1588166362
719,Emoticon,1588162400
7190,Emoticon,1588161321
2549,Emoticon,1588164478
736,Like,1588163264
465,Comment,1588164789
3741,Comment,1588164117
4351,Comment,1588166003
1616,Like,1588165925
1616,Like,1588166320
72,Comment,1588164591
639,Like,1588165913
692,Comment,1588160802
692,Like,1588166243
6944,Like,1588167154
1603,Like,1588162586
671,Emoticon,1588166756
712,Emoticon,1588166085
66,Emoticon,1588165878
17,Like,1588163531
686,Comment,1588164597
731,Emoticon,1588166723
689,Like,1588167153
687,Like,1588165437
7270,Like,1588164342
5921,Comment,1588166179
7045,Emoticon,1588166018
7814,Like,1588168174
666,Comment,1588166344
66,Emoticon,1588166766
693,Like,1588166213
700,Like,1588168220
705,Emoticon,1588163801
722,Comment,1588165285
728,Like,1588164858
7738,Like,1588167429
6007,Comment,1588169048
719,Emoticon,1588164009
7817,Emoticon,1588164419
3390,Like,1588163645
651,Emoticon,1588165932
652,Comment,1588167358
715,Like,1588166643
2957,Like,1588163789
682,Comment,1588165723
711,Like,1588164038
67,Like,1588166516
712,Emoticon,1588166313
700,Like,1588165500
700,Emoticon,1588163337
4750,Emoticon,1588161526
642,Emoticon,1588164499
4742,Like,1588168393
5249,Comment,1588165860
647,Like,1588166476
7812,Like,1588162456
8642,Like,1588167887
465,Comment,1588163906
707,Emoticon,1588164391
1616,Comment,1588163641
8727,Comment,1588166659
2930,Like,1588165542
642,Comment,1588163979
685,Like,1588165644
7270,Emoticon,1588165684
648,Emoticon,1588162865
4742,Like,1588166536
721,Like,1588163353
6988,Comment,1588166902
5313,Emoticon,1588168134
2812,Comment,1588164878
672,Emoticon,1588160467
711,Like,1588161918
3390,Emoticon,1588164659
644,Like,1588164999
724,Emoticon,1588164050
675,Comment,1588163367
71,Like,1588167404
75,Emoticon,1588164076
665,Emoticon,1588165006
8222,Comment,1588162988
8682,Like,1588164096
723,Like,1588165396
653,Emoticon,1588168325
4740,Comment,1588164934
8592,Comment,1588164336
2141,Like,1588163811
8642,Emoticon,1588166465
9087,Emoticon,1588164613
5164,Comment,1588166879
1887,Like,1588168121
3592,Like,1588168519
714,Emoticon,1588165898
833,Emoticon,1588166263
8019,Emoticon,1588166171
670,Like,1588164508
7821,Like,1588167439
671,Like,1588166747
75,Like,1588167320
2466,Like,1588165533
722,Like,1588169706
4915,Emoticon,1588164492
6944,Like,1588167727
3390,Comment,1588164939
4740,Emoticon,1588166654
75,Like,1588166255
5013,Like,1588164987
7816,Like,1588166739
2812,Emoticon,1588164931
644,Like,1588166767
700,Emoticon,1588166191
635,Comment,1588166413
8222,Like,1588162292
6525,Comment,1588166811
653,Like,1588161418
685,Like,1588167932
687,Emoticon,1588163994
689,Like,1588164123
118,Like,1588166992
3592,Comment,1588166072
6204,Comment,1588164447
7124,Like,1588167454
692,Comment,1588164811
8948,Like,1588167405
704,Like,1588165727
641,Like,1588164058
736,Emoticon,1588164575
737,Emoticon,1588166712
1595,Comment,1588164436
8222,Like,1588166095
663,Emoticon,1588166754
698,Like,1588167543
682,Comment,1588163512
673,Like,1588165715
641,Comment,1588166056
657,Comment,1588168180
3753,Comment,1588164002
651,Comment,1588166839
735,Emoticon,1588164559
641,Comment,1588164779
7045,Comment,1588165547
724,Comment,1588168604
694,Emoticon,1588166714
712,Emoticon,1588166579
6007,Like,1588167281
721,Like,1588166849
737,Emoticon,1588166092
719,Like,1588164379
690,Like,1588167546
5679,Like,1588163834
8647,Like,1588163871
7190,Comment,1588165909
69,Like,1588165156
6525,Like,1588163649
675,Like,1588165324
659,Like,1588167639
7815,Emoticon,1588171411
734,Emoticon,1588165521
7124,Emoticon,1588165797
666,Comment,1588166629
1887,Comment,1588165064
650,Emoticon,1588161529
7816,Like,1588165105
7816,Emoticon,1588165279
5013,Comment,1588167048
8729,Comment,1588168379
6011,Comment,1588163530
1887,Comment,1588164712
8160,Like,1588165644
9139,Emoticon,1588163892
732,Emoticon,1588165287
642,Like,1588163334
682,Comment,1588163190
653,Comment,1588166484
1500,Comment,1588163741
700,Comment,1588165729
1074,Comment,1588164941
647,Like,1588168645
689,Emoticon,1588164394
7815,Comment,1588165752
4727,Emoticon,1588169236
645,Emoticon,1588166780
5249,Like,1588163786
2812,Comment,1588168959
72,Comment,1588165196
6011,Like,1588164057
8285,Emoticon,1588167185
663,Like,1588163640
4264,Comment,1588168891
4264,Comment,1588163907
3753,Emoticon,1588164633
5249,Comment,1588166528
661,Emoticon,1588168071
833,Like,1588167702
7815,Like,1588168979
2549,Comment,1588165403
682,Comment,1588168349
1167,Emoticon,1588161938
725,Like,1588164062
6944,Emoticon,1588169675
733,Like,1588164700
674,Comment,1588167497
788,Comment,1588165196
465,Comment,1588167006
1887,Emoticon,1588163973
654,Emoticon,1588165474
635,Like,1588168497
4395,Like,1588160540
833,Comment,1588167062
833,Emoticon,1588164883
74,Comment,1588165442
7950,Emoticon,1588165449
660,Emoticon,1588162725
4750,Like,1588164343
684,Like,1588163828
677,Like,1588167237
3611,Comment,1588167504
653,Emoticon,1588162372
118,Comment,1588167855
652,Comment,1588165420
2473,Comment,1588162344
3808,Like,1588164197
1931,Like,1588164256
4018,Like,1588163535
3558,Like,1588166553
2930,Emoticon,1588164929
688,Emoticon,1588165244
640,Like,1588164009
726,Emoticon,1588163973
7815,Like,1588164696
7814,Like,1588169168
714,Emoticon,1588162516
1440,Emoticon,1588164608
6011,Emoticon,1588164846
764,Like,1588162341
640,Emoticon,1588165801
694,Emoticon,1588167212
9139,Like,1588168162
720,Like,1588168130
707,Comment,1588164066
7821,Like,1588161667
7124,Like,1588164339
715,Like,1588164218
1887,Like,1588162951
833,Emoticon,1588168802
3592,Emoticon,1588160744
7045,Like,1588167534
4620,Emoticon,1588168162
669,Comment,1588165556
69,Comment,1588164500
682,Comment,1588164932
7045,Comment,1588166658
691,Like,1588166062
732,Comment,1588164857
678,Comment,1588160731
6715,Comment,1588164670
665,Like,1588160742
4750,Emoticon,1588168185
415,Comment,1588168829
1074,Comment,1588165877
4750,Comment,1588163140
8592,Comment,1588165508
710,Comment,1588165000
4740,Emoticon,1588165362
6944,Like,1588165188
733,Comment,1588164947
726,Comment,1588167906
690,Emoticon,1588162964
670,Like,1588164698
1440,Like,1588168341
4620,Comment,1588162757
72,Like,1588165107
5013,Comment,1588164943
7241,Like,1588161856
655,Comment,1588161577
707,Emoticon,1588165886
3808,Comment,1588164548
717,Comment,1588167752
6944,Comment,1588163617
677,Emoticon,1588165873
7604,Emoticon,1588164980
642,Comment,1588164471
5187,Comment,1588163132
8948,Like,1588169020
2963,Emoticon,1588166748
728,Comment,1588166205
7190,Like,1588167885
648,Comment,1588168195
1167,Comment,1588161615
3402,Emoticon,1588161136
4264,Comment,1588166435
7190,Comment,1588162249
6572,Emoticon,1588164992
1440,Like,1588166191
708,Comment,1588166237
6572,Emoticon,1588163394
2812,Emoticon,1588163439
7045,Like,1588162684
671,Emoticon,1588166742
4395,Emoticon,1588165066
8019,Comment,1588164378
695,Like,1588164518
710,Comment,1588166864
717,Emoticon,1588163698
9087,Like,1588165911
687,Emoticon,1588164998
68,Emoticon,1588164238
833,Comment,1588167602
701,Comment,1588163297
6715,Comment,1588166598
71,Comment,1588167277
7045,Emoticon,1588166702
675,Emoticon,1588164716
1603,Emoticon,1588164061
3753,Comment,1588163962
4351,Comment,1588163493
636,Emoticon,1588163271
1603,Comment,1588164847
635,Like,1588164319
3558,Like,1588163796
2466,Emoticon,1588168719
700,Comment,1588169507
678,Emoticon,1588167060
733,Comment,1588166967
7814,Emoticon,1588168104
2753,Emoticon,1588167482
3808,Emoticon,1588166532
648,Comment,1588167061
6988,Like,1588163479
73,Emoticon,1588166469
5145,Emoticon,1588163470
691,Like,1588162819
643,Emoticon,1588162794
652,Like,1588162668
516,Like,1588164402
676,Like,1588159547
4750,Like,1588164343
6890,Emoticon,1588168747
648,Comment,1588165101
656,Like,1588163965
737,Like,1588164359
676,Emoticon,1588161971
3753,Comment,1588166010
664,Comment,1588167505
725,Comment,1588166880
729,Like,1588165223
681,Comment,1588166003
705,Like,1588166406
678,Emoticon,1588161101
636,Emoticon,1588167353
118,Like,1588166872
118,Emoticon,1588162999
686,Emoticon,1588164311
653,Comment,1588166200
698,Like,1588166527
3753,Emoticon,1588164583
465,Emoticon,1588163590
711,Comment,1588162697
724,Emoticon,1588167530
4742,Emoticon,1588166476
7677,Comment,1588164770
7811,Like,1588165968
696,Comment,1588167522
4742,Emoticon,1588164657
640,Like,1588166188
724,Comment,1588163162
8160,Comment,1588168076
5164,Emoticon,1588164576
1792,Like,1588162506
649,Comment,1588162975
2395,Like,1588168436
9087,Comment,1588164725
693,Like,1588165026
646,Comment,1588165284
3753,Emoticon,1588163595
70,Emoticon,1588165280
644,Like,1588163500
706,Comment,1588164804
1792,Comment,1588165777
8160,Like,1588164717
7950,Comment,1588164196
694,Emoticon,1588165516
75,Emoticon,1588165767
3741,Emoticon,1588166773
7738,Comment,1588166111
674,Emoticon,1588164146
690,Comment,1588169218
6525,Comment,1588161377
3808,Comment,1588163548
5013,Comment,1588162152
6007,Comment,1588170957
725,Comment,1588162690
4750,Comment,1588161805
648,Emoticon,1588169374
9087,Comment,1588164367
684,Like,1588168268
712,Emoticon,1588168446
7241,Emoticon,1588168996
686,Comment,1588163430
647,Emoticon,1588166920
1616,Comment,1588167779
2650,Like,1588162744
680,Like,1588165580
730,Emoticon,1588169026
5313,Comment,1588163989
650,Emoticon,1588164761
697,Like,1588163297
686,Comment,1588167433
672,Emoticon,1588164252
691,Like,1588164178
6715,Like,1588165704
2549,Emoticon,1588166421
642,Comment,1588165948
3741,Like,1588162380
635,Comment,1588165513
8222,Comment,1588166682
648,Like,1588164631
2963,Emoticon,1588163682
4902,Comment,1588159429
7816,Comment,1588161879
737,Like,1588166653
8592,Comment,1588167153
642,Emoticon,1588164891
670,Emoticon,1588166078
723,Emoticon,1588163050
721,Like,1588164848
650,Like,1588165875
722,Like,1588166207
3611,Comment,1588163171
6572,Like,1588168255
7124,Comment,1588161582
714,Emoticon,1588165689
635,Emoticon,1588164222
634,Comment,1588163099
722,Like,1588163570
696,Emoticon,1588163383
667,Emoticon,1588166457
3753,Like,1588166132
714,Like,1588163889
6071,Emoticon,1588163701
3592,Like,1588162043
638,Comment,1588166680
721,Comment,1588165352
732,Like,1588161799
674,Emoticon,1588164359
696,Comment,1588162899
668,Comment,1588163389
287,Like,1588164757
647,Comment,1588163885
636,Like,1588164862
715,Comment,1588165047
673,Emoticon,1588167075
727,Comment,1588164800
1595,Like,1588168553
6890,Like,1588161527
673,Emoticon,1588163839
676,Emoticon,1588166269
2702,Comment,1588165171
662,Like,1588165928
4273,Emoticon,1588162946
3753,Like,1588164047
1518,Comment,1588166158
666,Comment,1588164208
3558,Like,1588163578
3558,Comment,1588165409
730,Comment,1588166696
8647,Like,1588166148
5164,Like,1588164670
7241,Comment,1588161815
4395,Comment,1588164985
736,Emoticon,1588167845
676,Comment,1588165970
697,Emoticon,1588166640
668,Comment,1588167349
516,Emoticon,1588163665
8592,Like,1588164855
7124,Comment,1588161610
69,Like,1588166807
2771,Comment,1588167584
728,Emoticon,1588166933
732,Like,1588165594
705,Like,1588163744
4273,Like,1588165124
2974,Comment,1588166574
7215,Like,1588161750
6715,Comment,1588166556
7215,Emoticon,1588165372
7124,Comment,1588166018
709,Like,1588162262
667,Emoticon,1588161845
4902,Like,1588165903
1167,Emoticon,1588166327
707,Emoticon,1588164539
1500,Comment,1588167572
637,Comment,1588163904
690,Like,1588167915
5679,Comment,1588165478
700,Comment,1588165559
6011,Emoticon,1588161329
1500,Like,1588162430
702,Comment,1588161780
7817,Emoticon,1588167154
2549,Emoticon,1588164225
3741,Emoticon,1588167548
659,Like,1588166513
714,Comment,1588162344
7811,Like,1588165526
6011,Emoticon,1588167921
1509,Comment,1588163892
666,Comment,1588166131
5145,Like,1588166090
652,Comment,1588165627
652,Emoticon,1588167321
683,Emoticon,1588165693
4423,Emoticon,1588165395
4902,Comment,1588167815
683,Emoticon,1588164204
7270,Emoticon,1588164690
639,Comment,1588165641
654,Like,1588167348
287,Comment,1588170176
8019,Like,1588167998
676,Comment,1588170169
1792,Like,1588164858
728,Like,1588165433
702,Like,1588162929
657,Comment,1588163347
691,Comment,1588168371
2549,Comment,1588164487
646,Emoticon,1588165101
8222,Comment,1588167070
2400,Emoticon,1588166302
3390,Comment,1588168235
7215,Comment,1588163385
8019,Like,1588167099
646,Like,1588166819
660,Like,1588167318
808,Like,1588161879
657,Comment,1588167159
695,Emoticon,1588165437
7045,Comment,1588166680
1603,Comment,1588166553
725,Like,1588164321
653,Like,1588171398
2400,Comment,1588163305
726,Like,1588168767
673,Like,1588163286
725,Comment,1588165511
642,Comment,1588163991
735,Comment,1588165308
731,Emoticon,1588164183
7045,Like,1588166086
654,Emoticon,1588163973
4591,Emoticon,1588162352
5013,Comment,1588166429
697,Like,1588163748
415,Emoticon,1588164636
7124,Like,1588162425
5187,Emoticon,1588165278
715,Comment,1588167517
645,Comment,1588163713
7811,Emoticon,1588164725
667,Comment,1588166492
3808,Comment,1588164513
2771,Comment,1588164505
287,Comment,1588166758
7124,Like,1588167781
662,Like,1588169862
4018,Like,1588165105
2812,Emoticon,1588163097
4620,Comment,1588166522
6890,Comment,1588162805
719,Comment,1588167290
644,Like,1588162356
2650,Comment,1588166180
65,Like,1588167904
655,Like,1588166078
5052,Comment,1588166446
707,Like,1588162787
2473,Comment,1588162691
648,Like,1588166109
8948,Comment,1588163416
736,Comment,1588168113
671,Comment,1588160868
1887,Comment,1588165996
5521,Emoticon,1588165289
2549,Emoticon,1588165339
7821,Like,1588164269
666,Like,1588161684
703,Like,1588164529
2771,Comment,1588163795
7813,Comment,1588165203
5921,Like,1588165645
637,Like,1588163089
8682,Emoticon,1588167291
2400,Emoticon,1588163444
670,Like,1588163966
1603,Comment,1588163069
4423,Comment,1588164736
67,Like,1588165485
714,Comment,1588164954
662,Like,1588162354
2753,Emoticon,1588165077
698,Like,1588165271
3592,Emoticon,1588167283
667,Comment,1588166514
695,Like,1588163768
712,Like,1588161680
704,Emoticon,1588167414
3741,Comment,1588165214
4742,Emoticon,1588163875
5013,Emoticon,1588166144
7241,Comment,1588166301
7124,Emoticon,1588167055
634,Emoticon,1588163434
722,Like,1588164122
5013,Like,1588165927
6007,Like,1588164699
4351,Emoticon,1588166094
663,Like,1588162760
6204,Like,1588165726
4423,Emoticon,1588162557
660,Like,1588163633
1509,Like,1588164097
662,Like,1588169969
716,Emoticon,1588166587
2400,Comment,1588166648
652,Comment,1588165927
699,Emoticon,1588161409
5313,Like,1588163362
2395,Comment,1588163416
5249,Comment,1588166577
733,Like,1588165437
4727,Emoticon,1588162317
833,Emoticon,1588165733
1616,Emoticon,1588167135
654,Like,1588163319
724,Comment,1588165097
720,Comment,1588164906
2549,Comment,1588164908
1167,Like,1588165173
8642,Emoticon,1588164407
2771,Like,1588165631
658,Comment,1588163065
726,Comment,1588167736
4742,Like,1588162862
7821,Like,1588168591
4620,Comment,1588167139
9139,Emoticon,1588165686
6204,Emoticon,1588164792
6890,Comment,1588164980
687,Emoticon,1588166774
3402,Emoticon,1588165368
722,Comment,1588164616
66,Emoticon,1588165612
7738,Comment,1588166350
1595,Comment,1588160709
690,Comment,1588165180
717,Comment,1588164890
6944,Comment,1588161060
657,Emoticon,1588167260
6071,Emoticon,1588166309
4018,Emoticon,1588164719
683,Like,1588167639
9139,Emoticon,1588165986
700,Like,1588166431
679,Comment,1588167320
634,Emoticon,1588165173
3402,Like,1588165622
7811,Like,1588165557
1616,Comment,1588163662
715,Comment,1588164346
658,Comment,1588166228
6572,Comment,1588161534
727,Comment,1588164639
3753,Like,1588163194
8647,Like,1588162561
5921,Emoticon,1588162992
673,Emoticon,1588163401
5052,Like,1588163385
674,Emoticon,1588164112
1887,Like,1588167006
8592,Like,1588168091
643,Comment,1588162297
4902,Comment,1588164942
74,Emoticon,1588159276
680,Comment,1588165015
7604,Emoticon,1588166686
2974,Like,1588161808
7821,Like,1588164990
706,Emoticon,1588167010
4018,Like,1588164240
7378,Like,1588165542
8729,Comment,1588166575
6011,Like,1588162417
1074,Comment,1588164798
8727,Emoticon,1588165160
6071,Comment,1588163004
2400,Emoticon,1588165263
5164,Comment,1588164847
6890,Comment,1588159861
660,Like,1588164685
640,Emoticon,1588162828
658,Comment,1588168958
1074,Emoticon,1588164354
736,Comment,1588161702
661,Comment,1588164541
4727,Like,1588164046
8948,Emoticon,1588168525
7816,Comment,1588159795
684,Comment,1588168739
655,Like,1588168704
8647,Emoticon,1588165634
8160,Like,1588168264
1167,Like,1588163927
713,Comment,1588162958
1931,Like,1588164028
1887,Like,1588164560
4591,Like,1588165789
1595,Like,1588163419
641,Comment,1588165654
7738,Emoticon,1588166659
2105,Emoticon,1588162216
2974,Like,1588166293
6715,Emoticon,1588159262
7816,Emoticon,1588167020
5921,Like,1588162926
727,Emoticon,1588165053
678,Comment,1588161001
7677,Emoticon,1588163673
8729,Like,1588164910
118,Comment,1588167946
67,Comment,1588166720
642,Emoticon,1588163964
655,Emoticon,1588165294
2466,Like,1588163193
6204,Like,1588166113
2702,Emoticon,1588165387
1603,Emoticon,1588166442
2473,Emoticon,1588167439
735,Like,1588164630
2812,Emoticon,1588162344
687,Emoticon,1588165227
7817,Comment,1588166828
719,Emoticon,1588163628
8729,Comment,1588166383
640,Comment,1588168423
687,Emoticon,1588168101
662,Like,1588168493
699,Like,1588164681
647,Emoticon,1588165933
2792,Like,1588163659
729,Comment,1588163759
704,Comment,1588164098
3741,Like,1588162259
6572,Like,1588163489
634,Comment,1588160636
736,Like,1588168393
2753,Comment,1588166014
7810,Emoticon,1588168746
681,Like,1588170466
9139,Comment,1588164416
9139,Emoticon,1588166294
3558,Like,1588164110
689,Like,1588166002
4273,Comment,1588165378
287,Comment,1588162655
698,Emoticon,1588163212
1440,Comment,1588164487
9087,Comment,1588166997
680,Like,1588166352
8729,Emoticon,1588166946
7817,Emoticon,1588163977
764,Comment,1588167338
728,Comment,1588167717
17,Comment,1588162285
465,Comment,1588161766
9087,Like,1588166104
7215,Like,1588164684
634,Comment,1588166859
287,Emoticon,1588163688
676,Emoticon,1588165981
717,Emoticon,1588161970
5249,Like,1588167653
691,Emoticon,1588165854
717,Emoticon,1588163377
7810,Like,1588168382
1603,Like,1588164327
681,Comment,1588167335
4740,Like,1588164014
4915,Like,1588164519
6944,Like,1588164705
118,Like,1588165269
656,Comment,1588164168
6944,Comment,1588163722
639,Like,1588162872
671,Like,1588165910
5921,Comment,1588169143
5052,Like,1588165402
680,Comment,1588167707
7811,Emoticon,1588164549
5145,Comment,1588164511
689,Emoticon,1588168735
4742,Emoticon,1588164980
654,Like,1588164700
659,Comment,1588167737
736,Like,1588166739
1946,Like,1588163683
655,Emoticon,1588166925
67,Comment,1588163994
689,Emoticon,1588161152
3592,Comment,1588165518
729,Comment,1588164743
689,Comment,1588167844
731,Like,1588167175
710,Comment,1588165090
635,Comment,1588161074
7815,Comment,1588165545
5052,Emoticon,1588167031
7124,Comment,1588163830
7270,Comment,1588160496
643,Like,1588160309
2963,Comment,1588161783
648,Like,1588163061
637,Like,1588164309
715,Like,1588167556
695,Emoticon,1588167074
662,Emoticon,1588165673
8682,Like,1588164227
731,Comment,1588163035
642,Like,1588166324
5187,Emoticon,1588165551
680,Emoticon,1588163759
710,Emoticon,1588164056
1500,Emoticon,1588167115
699,Emoticon,1588162567
1074,Comment,1588167417
634,Emoticon,1588164420
725,Like,1588165856
713,Emoticon,1588164701
640,Like,1588165267
5679,Emoticon,1588160673
713,Comment,1588166429
636,Emoticon,1588164337
728,Like,1588168852
74,Like,1588167692
66,Comment,1588167675
685,Like,1588165803
653,Comment,1588165381
6944,Comment,1588164649
2957,Emoticon,1588167550
4273,Emoticon,1588166655
7604,Emoticon,1588166129
4395,Like,1588164234
712,Emoticon,1588166595
652,Like,1588165215
3390,Comment,1588168023
709,Like,1588164496
6007,Emoticon,1588168176
2466,Like,1588161625
833,Emoticon,1588170241
3753,Emoticon,1588167611
643,Emoticon,1588162393
5679,Comment,1588162635
67,Like,1588167370
4160,Comment,1588166028
6525,Like,1588167366
683,Like,1588165661
8019,Comment,1588167265
668,Emoticon,1588164261
74,Like,1588167804
3390,Like,1588164433
654,Emoticon,1588164885
693,Like,1588163415
1616,Like,1588164853
2812,Like,1588167634
2957,Comment,1588164259
808,Emoticon,1588166491
680,Like,1588163737
2957,Comment,1588163839
696,Emoticon,1588162929
636,Like,1588166214
6572,Comment,1588165446
2105,Like,1588163715
7508,Comment,1588162425
695,Comment,1588165101
725,Emoticon,1588161611
6715,Like,1588163582
640,Like,1588164269
7378,Comment,1588163947
661,Like,1588164920
8727,Comment,1588162201
4018,Emoticon,1588165241
661,Emoticon,1588163935
667,Emoticon,1588166089
4018,Like,1588161137
654,Comment,1588165445
7124,Like,1588166410
679,Like,1588159972
634,Emoticon,1588163891
1440,Comment,1588167002
5837,Comment,1588163152
4395,Like,1588168348
2753,Emoticon,1588167900
659,Like,1588163461
707,Comment,1588162634
2400,Comment,1588167531
415,Emoticon,1588164673
7270,Like,1588164984
2753,Emoticon,1588164794
1167,Like,1588163888
4264,Like,1588167399
75,Like,1588161925
717,Like,1588161732
711,Emoticon,1588164687
4740,Emoticon,1588165110
1887,Comment,1588164631
681,Emoticon,1588167628
725,Emoticon,1588163678
6572,Like,1588165888
639,Like,1588164969
708,Like,1588163897
7124,Comment,1588165750
4264,Like,1588161629
5145,Like,1588167882
685,Like,1588164033
6204,Emoticon,1588165970
723,Like,1588165674
651,Like,1588170270
73,Comment,1588167127
2753,Emoticon,1588163486
685,Like,1588166624
8727,Like,1588167942
5313,Emoticon,1588165128
725,Like,1588166848
2974,Comment,1588162065
6944,Comment,1588162664
3808,Emoticon,1588168330
5313,Comment,1588165017
6715,Emoticon,1588166981
2930,Comment,1588164335
675,Like,1588161774
656,Like,1588164688
713,Emoticon,1588166858
641,Like,1588163722
6988,Emoticon,1588162818
1603,Comment,1588166961
684,Comment,1588161758
7190,Like,1588165329
655,Comment,1588164496
2812,Comment,1588163055
730,Like,1588164553
